instance_id,error_code,severity_level,severity_name,subsystem_code,subsystem_name,mid,fault_category,machine,operation_code,run_id,title,primary_param,primary_param_name,primary_param_unit,primary_value,normal_min,normal_max,critical_min,critical_max,all_pvalues_json,recommended_action,related_codes,real_x_rms,real_y_rms,real_z_rms,real_crest,real_kurtosis,source,complaint_case_id
309,ELC-NC-001,7,NOTICE,ELC,Electrical Cabinet,142,process_anomaly,M01,OP14,M01_OP14_inst0309,Power-On Self-Test — Passed,P090,DC Bus Voltage,V,582.337,560.0,620.0,480.0,680.0,"{""P090"": 582.337, ""P091"": 381.263, ""P001"": 7590.821, ""P002"": 9.341}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
310,SPN-WN-002,6,WARNING,SPN,Spindle Drive System,128,spindle_bearing_fault,M02,OP04,M02_OP04_inst0310,Spindle Temperature — Warm-Up Reminder,P003,Spindle Motor Temperature,°C,55.562,20.0,75.0,0.0,95.0,"{""P003"": 55.562, ""P001"": 3362.385, ""P002"": 17.331}",Log event. No immediate action required. Review at end of shift.,SPN-MN-002|THM-NC-001,,,,,,synthetic_normal,
311,HYD-WN-001,6,WARNING,HYD,Hydraulic System,138,process_anomaly,M03,OP07,M03_OP07_inst0311,Hydraulic Pump — Scheduled Service Due,P052,Hydraulic Pump Flow,L/min,32.082,20.0,35.0,5.0,40.0,"{""P052"": 32.082, ""P001"": 5913.114, ""P002"": 5.294}",Log event. No immediate action required. Review at end of shift.,HYD-MD-001,,,,,,synthetic_normal,
312,AXS-WN-001,6,WARNING,AXS,Axis Servo System,130,process_anomaly,M03,OP02,M03_OP02_inst0312,Following Error — Intermittent Spikes,P016,Axis Following Error,mm,0.035,0.0,0.05,0.0,2.0,"{""P016"": 0.035, ""P001"": 7985.171, ""P002"": 40.662}",Log event. No immediate action required. Review at end of shift.,AXS-MD-001|AXS-MJ-001,,,,,,synthetic_normal,
313,ELC-NC-001,7,NOTICE,ELC,Electrical Cabinet,142,process_anomaly,M02,OP02,M02_OP02_inst0313,Power-On Self-Test — Passed,P090,DC Bus Voltage,V,577.032,560.0,620.0,480.0,680.0,"{""P090"": 577.032, ""P091"": 401.325, ""P001"": 4415.558, ""P002"": 57.449}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
314,CLS-AD-001,8,ADVISORY,CLS,Coolant System,134,process_anomaly,M03,OP07,M03_OP07_inst0314,Coolant — Through-Spindle Active,P030,Coolant Flow Rate,L/min,19.423,15.0,40.0,5.0,50.0,"{""P030"": 19.423, ""P001"": 2047.501, ""P002"": 47.437}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
315,CLS-WN-001,6,WARNING,CLS,Coolant System,134,process_anomaly,M02,OP14,M02_OP14_inst0315,Coolant Tank — Refill Reminder,P033,Coolant Tank Level,%,68.1,20.0,100.0,5.0,100.0,"{""P033"": 68.1, ""P001"": 1737.495, ""P002"": 59.924}",Log event. No immediate action required. Review at end of shift.,CLS-MD-001,,,,,,synthetic_normal,
316,VIB-WN-001,6,WARNING,VIB,Vibration Monitoring,144,process_anomaly,M02,OP04,M02_OP04_inst0316,Vibration — Normal Operating Range,P060,X-Axis Vibration RMS,mm/s,3.133,0.0,4.5,0.0,11.2,"{""P060"": 3.133, ""P061"": 4.205, ""P062"": 3.247, ""P001"": 2373.536, ""P002"": 48.746}",Log event. No immediate action required. Review at end of shift.,,,,,,,synthetic_normal,
317,ELC-NC-001,7,NOTICE,ELC,Electrical Cabinet,142,process_anomaly,M02,OP14,M02_OP14_inst0317,Power-On Self-Test — Passed,P090,DC Bus Voltage,V,574.283,560.0,620.0,480.0,680.0,"{""P090"": 574.283, ""P091"": 410.923, ""P001"": 1257.161, ""P002"": 3.576}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
318,SPN-NC-002,7,NOTICE,SPN,Spindle Drive System,128,process_anomaly,M02,OP07,M02_OP07_inst0318,Spindle Warm-Up Complete,P003,Spindle Motor Temperature,°C,39.931,20.0,75.0,0.0,95.0,"{""P003"": 39.931, ""P001"": 6003.974, ""P002"": 18.189}",Informational. Parameter approaching limit. Review during next maintenance window.,SPN-WN-002,,,,,,synthetic_normal,
319,LUB-WN-001,6,WARNING,LUB,Lubrication System,136,process_anomaly,M03,OP11,M03_OP11_inst0319,Lubrication — Scheduled Interval Due,P041,Lubrication Oil Level,%,69.6,25.0,100.0,10.0,100.0,"{""P041"": 69.6, ""P001"": 962.89, ""P002"": 62.976}",Log event. No immediate action required. Review at end of shift.,LUB-SR-001,,,,,,synthetic_normal,
320,CLS-NC-001,7,NOTICE,CLS,Coolant System,134,process_anomaly,M01,OP01,M01_OP01_inst0320,Coolant Temperature Stabilised,P031,Coolant Temperature,°C,22.359,15.0,35.0,5.0,45.0,"{""P031"": 22.359, ""P001"": 4295.228, ""P002"": 54.225}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
321,SPN-WN-004,6,WARNING,SPN,Spindle Drive System,128,tool_wear,M01,OP07,M01_OP07_inst0321,Spindle Load Variance — Increased Part-to-Part Variation,P002,Spindle Load,%,52.3,0.0,85.0,0.0,105.0,"{""P002"": 52.3, ""P001"": 3831.991, ""P003"": 57.466}",Log event. No immediate action required. Review at end of shift.,SPN-MN-001|CLS-WN-001,,,,,,synthetic_normal,
322,AXS-WN-001,6,WARNING,AXS,Axis Servo System,130,process_anomaly,M01,OP08,M01_OP08_inst0322,Following Error — Intermittent Spikes,P016,Axis Following Error,mm,0.042,0.0,0.05,0.0,2.0,"{""P016"": 0.042, ""P001"": 1347.735, ""P002"": 55.496}",Log event. No immediate action required. Review at end of shift.,AXS-MD-001|AXS-MJ-001,,,,,,synthetic_normal,
323,CNC-NC-001,7,NOTICE,CNC,CNC Controller,140,process_anomaly,M02,OP11,M02_OP11_inst0323,CNC System — Normal Operation,P080,CNC CPU Load,%,13.5,0.0,75.0,0.0,100.0,"{""P080"": 13.5, ""P081"": 77.113, ""P001"": 2637.225, ""P002"": 54.901}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
324,SPN-NC-002,7,NOTICE,SPN,Spindle Drive System,128,process_anomaly,M03,OP08,M03_OP08_inst0324,Spindle Warm-Up Complete,P003,Spindle Motor Temperature,°C,30.609,20.0,75.0,0.0,95.0,"{""P003"": 30.609, ""P001"": 5935.624, ""P002"": 72.278}",Informational. Parameter approaching limit. Review during next maintenance window.,SPN-WN-002,,,,,,synthetic_normal,
325,SPN-WN-003,6,WARNING,SPN,Spindle Drive System,128,tool_wear,M01,OP07,M01_OP07_inst0325,Tool Life Counter — Approaching Limit,P002,Spindle Load,%,68.7,0.0,85.0,0.0,105.0,"{""P002"": 68.7, ""P005"": 21.095, ""P001"": 7365.115, ""P003"": 74.844}",Log event. No immediate action required. Review at end of shift.,SPN-WN-001|TCS-NC-001,,,,,,synthetic_normal,
326,ELC-AD-001,8,ADVISORY,ELC,Electrical Cabinet,142,process_anomaly,M02,OP02,M02_OP02_inst0326,UPS Battery — Fully Charged,P093,UPS Battery Level,%,89.5,80.0,100.0,20.0,100.0,"{""P093"": 89.5, ""P001"": 7700.838, ""P002"": 78.713}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
327,SPN-WN-003,6,WARNING,SPN,Spindle Drive System,128,tool_wear,M01,OP04,M01_OP04_inst0327,Tool Life Counter — Approaching Limit,P002,Spindle Load,%,59.4,0.0,85.0,0.0,105.0,"{""P002"": 59.4, ""P005"": 12.876, ""P001"": 7865.652, ""P003"": 35.651}",Log event. No immediate action required. Review at end of shift.,SPN-WN-001|TCS-NC-001,,,,,,synthetic_normal,
328,CNC-AD-001,8,ADVISORY,CNC,CNC Controller,140,process_anomaly,M01,OP14,M01_OP14_inst0328,NC Block Counter,P082,NC Program Block Number,block,30168.0,0.0,99999.0,0.0,99999.0,"{""P082"": 30168, ""P001"": 2255.413, ""P002"": 68.749}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
329,VIB-NC-001,7,NOTICE,VIB,Vibration Monitoring,144,process_anomaly,M01,OP11,M01_OP11_inst0329,Crest Factor — Within Normal Band,P063,Vibration Crest Factor,-,1.992,1.0,4.5,0.0,12.0,"{""P063"": 1.992, ""P001"": 2132.393, ""P002"": 15.827}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
330,VIB-NC-001,7,NOTICE,VIB,Vibration Monitoring,144,process_anomaly,M02,OP08,M02_OP08_inst0330,Crest Factor — Within Normal Band,P063,Vibration Crest Factor,-,2.294,1.0,4.5,0.0,12.0,"{""P063"": 2.294, ""P001"": 1625.974, ""P002"": 51.931}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
331,ELC-AD-001,8,ADVISORY,ELC,Electrical Cabinet,142,process_anomaly,M02,OP08,M02_OP08_inst0331,UPS Battery — Fully Charged,P093,UPS Battery Level,%,84.6,80.0,100.0,20.0,100.0,"{""P093"": 84.6, ""P001"": 3266.583, ""P002"": 8.108}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
332,AXS-WN-001,6,WARNING,AXS,Axis Servo System,130,process_anomaly,M02,OP04,M02_OP04_inst0332,Following Error — Intermittent Spikes,P016,Axis Following Error,mm,0.041,0.0,0.05,0.0,2.0,"{""P016"": 0.041, ""P001"": 153.958, ""P002"": 32.604}",Log event. No immediate action required. Review at end of shift.,AXS-MD-001|AXS-MJ-001,,,,,,synthetic_normal,
333,THM-AD-001,8,ADVISORY,THM,Thermal Management,146,process_anomaly,M02,OP04,M02_OP04_inst0333,Feed Motor Temperature — Nominal,P072,Feed Drive Motor Temp,°C,31.48,20.0,72.0,0.0,90.0,"{""P072"": 31.48, ""P001"": 5810.772, ""P002"": 0.972}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
334,ELC-WN-001,6,WARNING,ELC,Electrical Cabinet,142,process_anomaly,M03,OP02,M03_OP02_inst0334,DC Bus — Minor Voltage Ripple Detected,P090,DC Bus Voltage,V,591.305,560.0,620.0,480.0,680.0,"{""P090"": 591.305, ""P001"": 1033.976, ""P002"": 26.079}",Log event. No immediate action required. Review at end of shift.,ELC-CR-001|ELC-MD-001,,,,,,synthetic_normal,
335,ELC-AD-001,8,ADVISORY,ELC,Electrical Cabinet,142,process_anomaly,M03,OP08,M03_OP08_inst0335,UPS Battery — Fully Charged,P093,UPS Battery Level,%,89.4,80.0,100.0,20.0,100.0,"{""P093"": 89.4, ""P001"": 7113.631, ""P002"": 65.436}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
336,SPN-AD-002,8,ADVISORY,SPN,Spindle Drive System,128,process_anomaly,M03,OP04,M03_OP04_inst0336,Spindle Idle — No Load Detected,P002,Spindle Load,%,21.0,0.0,85.0,0.0,105.0,"{""P002"": 21.0, ""P001"": 1844.709, ""P003"": 72.655}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
337,CNC-NC-001,7,NOTICE,CNC,CNC Controller,140,process_anomaly,M01,OP07,M01_OP07_inst0337,CNC System — Normal Operation,P080,CNC CPU Load,%,29.9,0.0,75.0,0.0,100.0,"{""P080"": 29.9, ""P081"": 48.459, ""P001"": 3385.18, ""P002"": 46.685}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
338,CNC-NC-001,7,NOTICE,CNC,CNC Controller,140,process_anomaly,M03,OP14,M03_OP14_inst0338,CNC System — Normal Operation,P080,CNC CPU Load,%,27.4,0.0,75.0,0.0,100.0,"{""P080"": 27.4, ""P081"": 17.473, ""P001"": 2054.977, ""P002"": 64.153}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
339,SPN-NC-002,7,NOTICE,SPN,Spindle Drive System,128,process_anomaly,M03,OP07,M03_OP07_inst0339,Spindle Warm-Up Complete,P003,Spindle Motor Temperature,°C,37.12,20.0,75.0,0.0,95.0,"{""P003"": 37.12, ""P001"": 2958.1, ""P002"": 77.966}",Informational. Parameter approaching limit. Review during next maintenance window.,SPN-WN-002,,,,,,synthetic_normal,
340,SPN-AD-002,8,ADVISORY,SPN,Spindle Drive System,128,process_anomaly,M01,OP14,M01_OP14_inst0340,Spindle Idle — No Load Detected,P002,Spindle Load,%,27.1,0.0,85.0,0.0,105.0,"{""P002"": 27.1, ""P001"": 4093.348, ""P003"": 51.499}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
341,AXS-NC-001,7,NOTICE,AXS,Axis Servo System,130,process_anomaly,M01,OP04,M01_OP04_inst0341,Axis Position — Reference Established,P010,X-Axis Position Error,mm,-0.001,-0.01,0.01,-0.5,0.5,"{""P010"": -0.001, ""P011"": -0.001, ""P012"": 0.004, ""P001"": 5763.652, ""P002"": 41.55}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
342,HYD-WN-001,6,WARNING,HYD,Hydraulic System,138,process_anomaly,M02,OP14,M02_OP14_inst0342,Hydraulic Pump — Scheduled Service Due,P052,Hydraulic Pump Flow,L/min,27.792,20.0,35.0,5.0,40.0,"{""P052"": 27.792, ""P001"": 1142.36, ""P002"": 35.311}",Log event. No immediate action required. Review at end of shift.,HYD-MD-001,,,,,,synthetic_normal,
343,SPN-WN-004,6,WARNING,SPN,Spindle Drive System,128,tool_wear,M03,OP07,M03_OP07_inst0343,Spindle Load Variance — Increased Part-to-Part Variation,P002,Spindle Load,%,62.5,0.0,85.0,0.0,105.0,"{""P002"": 62.5, ""P001"": 2534.54, ""P003"": 21.197}",Log event. No immediate action required. Review at end of shift.,SPN-MN-001|CLS-WN-001,,,,,,synthetic_normal,
344,CLS-AD-001,8,ADVISORY,CLS,Coolant System,134,process_anomaly,M01,OP11,M01_OP11_inst0344,Coolant — Through-Spindle Active,P030,Coolant Flow Rate,L/min,19.679,15.0,40.0,5.0,50.0,"{""P030"": 19.679, ""P001"": 676.933, ""P002"": 36.014}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
345,SPN-NC-001,7,NOTICE,SPN,Spindle Drive System,128,process_anomaly,M03,OP01,M03_OP01_inst0345,Spindle Speed Program Limit Active,P001,Spindle Speed,RPM,3843.0,100.0,8000.0,0.0,8500.0,"{""P001"": 3843, ""P002"": 5.867, ""P003"": 71.358, ""P004"": 0.143}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
346,THM-WN-001,6,WARNING,THM,Thermal Management,146,process_anomaly,M01,OP14,M01_OP14_inst0346,Ambient Temperature — Above Recommended Range,P070,Ambient Temperature,°C,25.948,15.0,35.0,5.0,45.0,"{""P070"": 25.948, ""P001"": 5168.048, ""P002"": 61.99}",Log event. No immediate action required. Review at end of shift.,THM-MD-001,,,,,,synthetic_normal,
347,THM-WN-001,6,WARNING,THM,Thermal Management,146,process_anomaly,M02,OP07,M02_OP07_inst0347,Ambient Temperature — Above Recommended Range,P070,Ambient Temperature,°C,28.14,15.0,35.0,5.0,45.0,"{""P070"": 28.14, ""P001"": 7345.209, ""P002"": 32.087}",Log event. No immediate action required. Review at end of shift.,THM-MD-001,,,,,,synthetic_normal,
348,SPN-NC-002,7,NOTICE,SPN,Spindle Drive System,128,process_anomaly,M03,OP11,M03_OP11_inst0348,Spindle Warm-Up Complete,P003,Spindle Motor Temperature,°C,44.74,20.0,75.0,0.0,95.0,"{""P003"": 44.74, ""P001"": 1150.619, ""P002"": 73.124}",Informational. Parameter approaching limit. Review during next maintenance window.,SPN-WN-002,,,,,,synthetic_normal,
349,SPN-AD-002,8,ADVISORY,SPN,Spindle Drive System,128,process_anomaly,M01,OP08,M01_OP08_inst0349,Spindle Idle — No Load Detected,P002,Spindle Load,%,21.9,0.0,85.0,0.0,105.0,"{""P002"": 21.9, ""P001"": 1106.042, ""P003"": 73.83}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
350,SPN-WN-001,6,WARNING,SPN,Spindle Drive System,128,tool_wear,M01,OP04,M01_OP04_inst0350,Spindle Load — Tool Life 80% Consumed,P002,Spindle Load,%,56.3,0.0,85.0,0.0,105.0,"{""P002"": 56.3, ""P001"": 5780.842, ""P003"": 43.327}",Log event. No immediate action required. Review at end of shift.,SPN-MN-001|TCS-MD-001,,,,,,synthetic_normal,
351,ELC-NC-001,7,NOTICE,ELC,Electrical Cabinet,142,process_anomaly,M01,OP02,M01_OP02_inst0351,Power-On Self-Test — Passed,P090,DC Bus Voltage,V,577.055,560.0,620.0,480.0,680.0,"{""P090"": 577.055, ""P091"": 386.205, ""P001"": 1588.996, ""P002"": 74.393}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
352,SPN-AD-002,8,ADVISORY,SPN,Spindle Drive System,128,process_anomaly,M01,OP14,M01_OP14_inst0352,Spindle Idle — No Load Detected,P002,Spindle Load,%,30.9,0.0,85.0,0.0,105.0,"{""P002"": 30.9, ""P001"": 4957.893, ""P003"": 71.493}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
353,SPN-WN-002,6,WARNING,SPN,Spindle Drive System,128,spindle_bearing_fault,M01,OP02,M01_OP02_inst0353,Spindle Temperature — Warm-Up Reminder,P003,Spindle Motor Temperature,°C,48.795,20.0,75.0,0.0,95.0,"{""P003"": 48.795, ""P001"": 4792.159, ""P002"": 37.947}",Log event. No immediate action required. Review at end of shift.,SPN-MN-002|THM-NC-001,,,,,,synthetic_normal,
354,SPN-WN-004,6,WARNING,SPN,Spindle Drive System,128,tool_wear,M01,OP11,M01_OP11_inst0354,Spindle Load Variance — Increased Part-to-Part Variation,P002,Spindle Load,%,43.8,0.0,85.0,0.0,105.0,"{""P002"": 43.8, ""P001"": 3567.806, ""P003"": 49.687}",Log event. No immediate action required. Review at end of shift.,SPN-MN-001|CLS-WN-001,,,,,,synthetic_normal,
355,SPN-WN-004,6,WARNING,SPN,Spindle Drive System,128,tool_wear,M01,OP08,M01_OP08_inst0355,Spindle Load Variance — Increased Part-to-Part Variation,P002,Spindle Load,%,72.1,0.0,85.0,0.0,105.0,"{""P002"": 72.1, ""P001"": 1949.876, ""P003"": 70.402}",Log event. No immediate action required. Review at end of shift.,SPN-MN-001|CLS-WN-001,,,,,,synthetic_normal,
356,VIB-WN-001,6,WARNING,VIB,Vibration Monitoring,144,process_anomaly,M03,OP08,M03_OP08_inst0356,Vibration — Normal Operating Range,P060,X-Axis Vibration RMS,mm/s,3.467,0.0,4.5,0.0,11.2,"{""P060"": 3.467, ""P061"": 3.683, ""P062"": 1.066, ""P001"": 7022.441, ""P002"": 83.784}",Log event. No immediate action required. Review at end of shift.,,,,,,,synthetic_normal,
357,CLS-WN-001,6,WARNING,CLS,Coolant System,134,process_anomaly,M02,OP04,M02_OP04_inst0357,Coolant Tank — Refill Reminder,P033,Coolant Tank Level,%,67.7,20.0,100.0,5.0,100.0,"{""P033"": 67.7, ""P001"": 4498.073, ""P002"": 50.292}",Log event. No immediate action required. Review at end of shift.,CLS-MD-001,,,,,,synthetic_normal,
358,TCS-WN-001,6,WARNING,TCS,Tool Change System,132,tool_wear,M03,OP11,M03_OP11_inst0358,Next Tool Pre-Call — Long ATC Cycle Expected,P020,Tool Magazine Position,slot,19.8,1.0,30.0,0.0,31.0,"{""P020"": 19.8, ""P001"": 4015.404, ""P002"": 82.645}",Log event. No immediate action required. Review at end of shift.,,,,,,,synthetic_normal,
359,ELC-NC-001,7,NOTICE,ELC,Electrical Cabinet,142,process_anomaly,M03,OP04,M03_OP04_inst0359,Power-On Self-Test — Passed,P090,DC Bus Voltage,V,582.711,560.0,620.0,480.0,680.0,"{""P090"": 582.711, ""P091"": 396.33, ""P001"": 2469.119, ""P002"": 15.63}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
360,CNC-NC-001,7,NOTICE,CNC,CNC Controller,140,process_anomaly,M01,OP14,M01_OP14_inst0360,CNC System — Normal Operation,P080,CNC CPU Load,%,14.3,0.0,75.0,0.0,100.0,"{""P080"": 14.3, ""P081"": 68.603, ""P001"": 1240.379, ""P002"": 39.357}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
361,SPN-WN-004,6,WARNING,SPN,Spindle Drive System,128,tool_wear,M03,OP07,M03_OP07_inst0361,Spindle Load Variance — Increased Part-to-Part Variation,P002,Spindle Load,%,71.3,0.0,85.0,0.0,105.0,"{""P002"": 71.3, ""P001"": 4502.565, ""P003"": 27.375}",Log event. No immediate action required. Review at end of shift.,SPN-MN-001|CLS-WN-001,,,,,,synthetic_normal,
362,CLS-NC-001,7,NOTICE,CLS,Coolant System,134,process_anomaly,M02,OP02,M02_OP02_inst0362,Coolant Temperature Stabilised,P031,Coolant Temperature,°C,19.642,15.0,35.0,5.0,45.0,"{""P031"": 19.642, ""P001"": 724.656, ""P002"": 38.232}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
363,ELC-WN-001,6,WARNING,ELC,Electrical Cabinet,142,process_anomaly,M01,OP08,M01_OP08_inst0363,DC Bus — Minor Voltage Ripple Detected,P090,DC Bus Voltage,V,605.216,560.0,620.0,480.0,680.0,"{""P090"": 605.216, ""P001"": 1604.805, ""P002"": 22.819}",Log event. No immediate action required. Review at end of shift.,ELC-CR-001|ELC-MD-001,,,,,,synthetic_normal,
364,SPN-WN-003,6,WARNING,SPN,Spindle Drive System,128,tool_wear,M01,OP02,M01_OP02_inst0364,Tool Life Counter — Approaching Limit,P002,Spindle Load,%,66.4,0.0,85.0,0.0,105.0,"{""P002"": 66.4, ""P005"": 70.51, ""P001"": 5404.459, ""P003"": 31.936}",Log event. No immediate action required. Review at end of shift.,SPN-WN-001|TCS-NC-001,,,,,,synthetic_normal,
365,TCS-AD-001,8,ADVISORY,TCS,Tool Change System,132,process_anomaly,M02,OP04,M02_OP04_inst0365,Magazine Position Update,P020,Tool Magazine Position,slot,15.0,1.0,30.0,0.0,31.0,"{""P020"": 15.0, ""P001"": 221.136, ""P002"": 79.659}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
366,SPN-AD-002,8,ADVISORY,SPN,Spindle Drive System,128,process_anomaly,M03,OP14,M03_OP14_inst0366,Spindle Idle — No Load Detected,P002,Spindle Load,%,24.8,0.0,85.0,0.0,105.0,"{""P002"": 24.8, ""P001"": 2016.486, ""P003"": 53.242}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
